CVEGEO,gravity_area,raam_area
0900200011080,1.281242922335739,0.3874178755325843
0900200011095,1.3084194793858253,0.5606166449452124
0900200011112,1.2720832050027695,0.41169915179371114
0900200011127,1.2698583766137468,0.4266897998540894
0900200011131,1.4641161443267041,0.4599137200221973
0900200011146,1.4767129036793922,0.3936909079816449
0900200011150,1.371929968674147,0.28390213972550354
0900200011165,1.3506852366812239,0.4060342710854299
090020001117A,1.2976349067709623,0.28155439987706443
0900200011184,1.3819788915809788,0.20784238320141588
0900300010018,2.7246034891054514,0.04317545346407753
0900300010022,1.901824969611019,0.21836273236954595
0900300010037,1.8471581638652863,0.1769428172998957
0900300010041,1.7924975051319136,0.2429108319964328
0900300010056,,
0900300010060,1.7947925562075544,0.17768707333695394
0900300010075,1.7141767650751498,0.16506746603473035
090030001008A,1.6735455107658939,0.231374850146861
0900300010094,1.7481169283935227,0.13149375742863068
0900300010107,1.609092681737498,0.2867239413870033
0900300010111,2.0063778989879872,0.203831167140044
0900300010126,,
0900300010130,1.917829881216367,0.1609774605094427
0900300010145,1.853056538818322,0.18371674171965904
090030001015A,1.800069289618011,0.2793794100885045
0900300010164,1.7689338373161199,0.13785354095486074
0900300010179,1.7314712056471875,0.10932115172920057
0900300010183,1.7682929058353383,0.11325684534284368
0900300010198,1.7062250817338298,0.12021514950274675
0900300010200,1.6883690262174378,0.22724268028583983
0900300010215,1.741805875009562,0.20815230661255005
090030001022A,1.5631666135812066,0.3511298758537659
0900300010234,2.0695041284126394,0.15743727120834122
0900300010249,2.0381044800498245,0.1823429193287284
0900300010268,1.9908179642181425,0.16792794784335932
0900300010272,,
0900300010287,1.870436890715713,0.37748257630674725
0900300010291,1.807810897075046,0.24926273611271027
0900300010304,1.8001106443370525,0.1394564097488715
0900300010319,1.7708659798705808,0.13983777492239624
0900300010323,1.7534290131679808,0.18474835112841229
0900300010342,1.6508130239734444,0.2388403253384911
0900300010357,1.5162893791713012,0.4807370772176586
0900300010361,2.1524255366487064,0.20490239086313353
0900300010376,2.192008242283151,0.1785284067096635
0900300010380,2.1696542070795615,0.1984918929894059
0900300010395,2.115670664489289,0.21649413154410557
0900300010408,2.254040080204878,0.13897555831846725
0900300010412,2.167891469487611,0.21041891466716647
0900300010427,2.03834638959396,0.23200634894727676
0900300010431,1.9973749918209314,0.34652713062800183
0900300010446,1.8522912789958357,0.33645643344419335
0900300010450,1.8025023540501932,0.36398432301969325
0900300010465,1.8464112824834307,0.10460835774834054
0900300010484,1.7921051199399112,0.08754039128000315
0900300010499,1.7361046458478815,0.15594345548850863
0900300010501,1.697950308454944,0.1920630942232377
0900300010516,1.6249424771637975,0.22552826378084684
0900300010520,1.636083824296543,0.19208375975279748
0900300010535,1.5585088873347286,0.40357211864022713
090030001054A,2.3963996999727715,0.10262044547003507
0900300010554,2.2482810937402498,0.21924992356274522
0900300010573,1.8114990755509919,0.4381632190544429
0900300010588,,
0900300010605,1.496044749427882,0.4748683078828361
090030001061A,2.214008119321138,0.3112044173794941
0900300010624,2.0480207044475325,0.4534782293497602
0900300010639,1.9639877939136219,0.5546468978220344
0900300010643,1.8839251594984598,0.4844178941630464
0900300010658,1.8277475944374812,0.5347531657259394
0900300010662,1.7568147339979798,0.37991154214357836
0900300010677,,
0900300010681,,
0900300010696,1.7820482011041507,0.13605045818390438
0900300010709,1.7845322153070364,0.11631773557282804
0900300010713,1.7352400933600742,0.15240320896580264
0900300010728,1.7605918071051996,0.11435670577941655
0900300010770,3.5646642791679364,0.030556282164204116
0900300010785,2.270475143851537,0.30468715140871
090030001079A,2.2687231675536936,0.27729608375664305
0900300010802,2.1014511161195473,0.38926857300062706
0900300010817,1.9718837028364593,0.4349941721208349
0900300010821,1.8639091827315744,0.43188799397524746
0900300010836,1.7803773516473282,0.5028150415590978
0900300010840,1.7389978640272512,0.4196034032038834
0900300010855,1.7193118368425953,0.29351869033682393
090030001086A,1.7073711963940743,0.13249725257417144
0900300010889,1.6494704606892776,0.1830600888882804
0900300010893,1.8150812739233477,0.06591476911608357
0900300010906,1.5617831279573733,0.3208452887466416
090030001093A,1.8745088044750833,0.07923791596987309
0900300010959,1.4898344521626319,0.30128783112923374
0900300010963,2.073864217933873,0.34808792517287046
0900300010978,,
0900300010982,1.7944541326900239,0.3666983042087544
0900300010997,0.10917245335475328,4.623898391119605
0900300011001,,
0900300011016,,
0900300011020,1.7123637178964815,0.19867789145356965
0900300011069,,
0900300011073,1.4875451011544365,0.1831183372615458
0900300011092,1.5201367731081317,0.10614804556823396
0900300011105,2.541322158757021,0.20209061639112672
0900300011124,1.7608880690732323,0.2045036865700381
0900300011139,1.8245217178233901,0.09214318074640096
0900300011143,1.7796482014993649,0.11044000268198853
0900300011158,,
0900300011162,1.9949580310685417,0.49658996962245056
0900300011181,,
0900300011213,1.4677672150026857,0.22414244668855088
0900300011228,1.6941880458424685,0.1777399788560423
0900300011232,1.6864163777515664,0.20178076989146196
0900300011247,1.5689994756279237,0.34217488266954865
0900300011251,1.5139803114491035,0.4212337957755821
0900300011266,1.5324765338263064,0.3808398253609042
0900300011270,1.596904708440399,0.2809462806691164
0900300011285,1.5343313194502899,0.3817713240091748
090030001129A,1.5396915022776843,0.391337286106832
0900300011302,,
0900300011317,1.4898129096324106,0.43297145066680065
0900300011321,1.4988735337315038,0.38303680909485965
0900300011336,1.5165994331856734,0.3119312856656151
0900300011340,,
0900300011355,,
090030001136A,1.5441392372586424,0.19291932040612444
0900300011374,1.5603288809982898,0.20993527046713234
0900300011389,1.5170351086100775,0.30239601396349847
0900300011393,1.5272100188793871,0.2541597461242068
0900300011406,1.509474218064284,0.25036311957801816
0900300011410,,
0900300011425,1.6803005023505873,0.19901972179448313
090030001143A,1.6028267622362786,0.11313535841484895
0900300011444,1.545296133783121,0.18272940172712604
0900300011459,,
0900300011463,,
0900300011478,1.487612227649096,0.3024224355549369
0900300011482,1.4220871735151566,0.34961137651329877
0900300011497,,
090030001150A,1.4800243998124443,0.1734555428221766
0900300011514,1.4239420384587838,0.22608950774492328
0900300011529,2.5103091246471627,0.15758344102197827
0900300011533,2.5304720383297203,0.17154113502496227
0900300011548,0.17802465348023308,3.1669097104908115
0900300011552,,
0900300011567,2.2997396495042475,0.20895232790360532
0900300011571,,
0900300011586,2.340062391586538,0.2029347313617364
0900300011590,2.249453042110904,0.23436204864139115
0900300011618,2.094712266284635,0.25381623400753045
0900300011622,,
0900300011637,2.085075416187945,0.3153828830554513
0900300011641,2.0013497002937144,0.23018198003501122
0900300011656,,
0900300011660,1.961707250504486,0.13624613572919675
0900300011675,1.692889769338263,0.14607323797834526
090030001168A,1.635849401196057,0.16557957573937776
0900300011694,1.6979413853175338,0.08828661124302492
0900300011707,1.6503604773936678,0.191161128758457
0900300011726,1.6650352431380322,0.2571161313808549
0900300011730,1.6543551282341362,0.2369409134765135
0900300011745,1.592158931651082,0.24808452259421837
090030001175A,1.5735795557985337,0.30192272754524846
0900300011764,1.4411970333921342,0.4469488115254693
0900300011779,1.4547334704227632,0.38155182418905986
0900300011783,2.2458609554533986,0.27769721444402995
0900300011798,2.1279936696348174,0.3169308220142312
090040001002A,1.1664887855742987,0.5362206124898078
0900400010049,1.375886035045945,0.21609734522713173
0900400010053,1.1134573857009393,0.6955538887313787
0900400010072,1.0949447020543555,0.7768664323391082
0900400010091,0.9988312779664943,1.0326882931545283
0900400010104,1.1267394812415232,0.6298216203878403
0900400010119,0.9768078206253372,1.0500219821624115
0900400010123,1.0724593360962769,0.782999932459961
0900400010138,1.1734342052735238,0.8071100489583098
0900400010176,1.3650610875035156,0.33822264854297696
0900400010180,1.4538251924719343,0.30227403683203463
0900400010195,1.4944492435821526,0.3089134497854474
0900400010208,0.9862322634932039,1.015015621094626
0900400010212,1.148689988719031,0.5481597710035011
0900400010227,0.8758403323983844,1.3671086059133875
0900400010231,0.9327524315313588,1.0885698009805305
0900400010250,1.012458486174859,1.2242928869395098
090040001027A,1.1545934236837803,0.6080866244226637
0900400010299,1.0359887063025934,0.9597000116594984
0900400010301,1.06404509529687,0.8624634783012712
0900400010320,1.0779861029667406,0.8168352003626993
090040001034A,1.1360463979317061,0.6885109173562073
0900400010354,1.150059094250466,0.639729786239742
0900400010369,1.3930960572593938,0.269398210982636
0900400010373,1.333480310925178,0.7158454727944019
0900400010392,0.8653383673488689,1.3492630909766161
0900400010405,1.2535627073027982,0.38410744204044783
090040001041A,1.2293140339661273,0.4459678818328994
0900400200246,0.8139741596126716,1.0976542644271505
0900400200316,0.778793769449592,0.7338226058145954
0900400200388,0.8262915229672091,1.1770391770287276
0900500010012,0.9285148441740001,1.6125387369392692
0900500010027,0.9458944996879239,1.5204248908301137
0900500010050,0.9870513887380596,1.57831733022012
0900500010084,1.0019631534221645,1.47833950443875
0900500010099,1.0319635344372715,1.1069181166632878
0900500010101,1.0300675063803852,1.4586397574757972
0900500010135,1.0504744120973222,1.067405629953096
090050001014A,1.0696891326730311,1.0478099867736954
0900500010154,1.0692764594424575,1.2377636276275474
0900500010169,1.0687748790730136,1.1826436147568564
0900500010173,1.1116793933697895,0.9498417939941093
0900500010188,1.1298584125869264,0.8868729920528794
0900500010192,1.1147049109048655,0.9530245316669271
0900500010205,1.1030579840881982,1.0329996039993894
0900500010224,1.1563356992283427,0.8006341058569307
0900500010243,1.154029075419443,0.8674088504600874
0900500010258,1.1889147340832205,0.7891419247642036
0900500010262,1.2304233858818152,0.6900868973285162
0900500010277,1.2714348702306733,0.5165449123693382
0900500010281,1.3078270656905961,0.4920149826345456
0900500010296,1.353038676271554,0.4598052947009077
0900500010309,1.4096567894672436,0.45491484139673716
0900500010313,1.3253955632652643,0.5053312190994107
0900500010328,1.3066482231058811,0.5382338348112524
0900500010332,1.2863253214769936,0.5834594033497348
0900500010351,1.3004613956782636,0.6059738741220881
0900500010366,1.203944461320058,0.639806344784447
0900500010370,1.2287682345354722,0.5521922222973618
0900500010385,1.2773633742351673,0.5376434841907599
090050001039A,1.509821456457122,0.3727605284300008
0900500010402,1.3708014961895578,0.39484805607016543
0900500010417,1.3565960782101034,0.5037270864397787
0900500010421,1.2487347957296444,0.4902049323836811
0900500010436,1.2906000499445967,0.4369357472697882
0900500010440,1.350004344166711,0.3306525500759728
0900500010455,1.4123938420760465,0.2991708254978987
0900500010474,1.3836686739464672,0.25582211176943365
0900500010489,1.422104657297893,0.20941567559777616
0900500010493,1.4203471655034632,0.20275779776751893
0900500010506,1.466751407344031,0.12376504685797478
0900500010510,1.4651540059513566,0.1553606076297042
0900500010525,1.4630711946483101,0.137932827874219
0900500010559,1.3933793802203231,0.41615503325458403
0900500010563,1.388138353027612,0.5063879549951548
0900500010582,1.4959306022268002,0.28364380265929984
0900500010597,1.4969123936114503,0.34689964810018575
090050001060A,1.5578689789752558,0.19651608369200552
0900500010614,1.7510858834109981,0.094523383376182
0900500010629,1.6354227599741624,0.10774271375108602
0900500010633,1.5443283024420653,0.24905238290915602
0900500010667,1.6331235917636393,0.3261062676042318
0900500010671,1.5815541022319985,0.3733827082891966
0900500010703,1.3825261185522613,0.4931097043855906
0900500010718,1.5135136767167725,
0900500010722,1.544256976583849,0.21563172522312624
0900500010737,1.5600872475113703,0.3032196152942408
0900500010741,1.5966199993244332,0.2383936720591067
0900500010756,1.6314383907594212,0.1397759227629594
0900500010760,1.807935878058224,0.15533268924221807
0900500010775,1.7379336109784378,0.16106008425505583
090050001078A,1.7776348582237538,0.23442795784739276
0900500010794,2.1184988225423376,0.19034925997532537
0900500010807,23.95879266991075,0.06014130005097764
0900500010811,1.6614906939248666,0.3325233466608464
0900500010826,1.4750444620660588,0.43089707432938645
0900500010830,1.52225812965643,0.37555626967326367
0900500010845,1.4667253510458067,0.40627234505125964
090050001085A,1.3745448072855038,0.4815456905171156
0900500010864,1.353177866361874,0.6035835893262085
0900500010879,1.4450143372942255,0.21724893268495596
0900500010883,1.4533344448900545,0.20514503315629312
0900500010898,1.4803340503599283,0.1578417413964784
0900500010900,1.581402154890348,0.08866944378386397
0900500010915,1.4927005713500852,0.1835333714902554
090050001092A,1.5662376041991037,0.11904136692127001
0900500010934,1.514101644921309,0.18005448127173637
0900500010949,1.5316842552527592,0.1952157105656887
0900500010953,1.5655323524321274,0.24774088119923734
0900500010968,1.6564851474720017,0.1279721981798075
0900500010972,1.7878757239635998,0.21827193241575724
0900500010987,1.964551935142999,0.19112370664705972
0900500010991,1.8261034391477418,0.261059537494154
0900500011006,1.6210692451414128,0.42753046389483224
0900500011025,1.5187489170790438,0.391308023052291
090050001103A,1.4454398756611668,0.42248283770306005
0900500011044,1.4033210560950091,0.5551034126136819
0900500011059,1.3768294570209485,0.5420886645414531
0900500011063,1.5027841637182235,0.19345846350140297
0900500011078,1.4923203937662417,
0900500011082,1.5499898482323653,0.15964770638509257
0900500011097,1.5350486657831612,0.27193156521374706
090050001110A,1.5525635188754456,0.2078942622237711
0900500011114,1.654837817328506,0.1303179857212152
0900500011129,1.7143178133178532,0.1409714804668316
0900500011133,1.7555887784449138,0.34461202382122175
0900500011148,1.8432276345353833,0.2876133781327667
0900500011152,1.8628411882869031,0.27292956192858897
0900500011167,1.8233754399366322,0.2845657971202382
0900500011171,1.6693014953319918,0.40812254344911114
0900500011186,1.5981394377250153,0.28668911922754264
0900500011190,1.5384924016848487,0.30926305187535535
0900500011203,1.4762631317734654,0.40906576840078585
0900500011218,1.4227479587164147,0.5033700232175633
0900500011222,1.4031847283555678,0.47986934308994417
0900500011237,1.494935534309527,0.2506614511766953
0900500011241,1.5262311569722447,0.2000464949654624
0900500011256,1.6036534522428985,0.1476187099578638
0900500011260,1.6748965422141542,0.1631353457525062
0900500011275,1.6371908486447546,0.3112934462848946
090050001128A,1.6768924903916467,0.4273769156682517
0900500011294,1.715591643599833,0.40686188788462824
0900500011307,1.676058619880864,0.3650938247790491
0900500011311,1.6373739193643617,0.3197485394157436
0900500011326,1.606018040965332,0.27655239051657005
0900500011330,1.5281175423707092,0.40276589722231493
0900500011345,1.4950267475798713,0.4723519676516181
090050001135A,1.4484311010030584,0.560167736331358
0900500011364,1.4559101624349489,0.5610898564680583
0900500011379,1.562409656460219,0.18537798482764348
0900500011383,1.5464025967307975,0.2501728553416503
0900500011398,1.6180514436147995,0.231522114321671
0900500011400,1.6453865081036478,0.19305973257278555
0900500011415,1.6419733559891352,0.18724361497863187
090050001142A,1.6506660123947545,0.17834851807575447
0900500011434,1.6323970192919617,0.35870442733262103
0900500011449,1.6377834337078963,0.32641577939186733
0900500011453,1.6814360249691607,0.3135641724241338
0900500011468,1.6936710010409117,0.33550101654143405
0900500011472,1.6867815078036572,0.3302102557403011
0900500011487,1.6934684069367583,0.23647010541080213
0900500011504,1.6481117619440588,0.33491791957665196
0900500011523,1.5741723987002068,0.35497518901124786
0900500011538,1.4981463807805915,0.5611413241340064
0900500011542,1.4659905371973925,0.5230915736955567
0900500011557,1.5605210341419498,0.2769811073124914
0900500011561,1.654206944217396,0.17555879325602636
0900500011576,1.6249314523816605,0.23998959655642482
0900500011580,1.6247332663230503,0.27794960310512645
0900500011595,1.6101105957267623,0.31497633667558433
0900500011608,1.608165962532382,0.34346681560822306
0900500011612,1.6247052114049148,0.3484421375498477
0900500011627,1.6798852628614256,0.2003399045757217
0900500011631,1.708032897163019,0.22793994619249608
0900500011646,1.7070246170546808,0.18091053817126976
0900500011650,1.758213922501962,0.20620284300201722
0900500011665,1.6693347193732286,0.2772860469502408
090050001167A,1.6167504139903668,0.43306731774139834
0900500011684,1.547982260786499,0.5170635478498964
0900500011699,1.5760082343691293,0.4623379266455212
0900500011701,1.5259087137044636,0.5091844654058508
0900500011716,1.514886977650117,0.5598907391185249
0900500011720,1.5892394387121538,0.24328955860652898
0900500011735,1.6094470865203163,0.24319120610512934
090050001174A,1.6136613649785472,0.2725674476065329
0900500011754,1.6072691158657697,0.2715627359659802
0900500011769,1.5871035029667089,0.6102631771036724
0900500011773,1.6000160163381627,0.3946819138509364
0900500011788,1.6417464645010578,0.2606554064018533
0900500011792,1.6194470443966127,0.36538776097076703
0900500011805,1.6338695645872077,0.3380798701911587
090050001181A,1.6352999291929657,0.24967911489519684
0900500011824,1.6320111121516685,0.2772829572411126
0900500011839,1.6992641725964694,0.15754894211066922
0900500011843,1.8616301510630302,0.14168566004888694
0900500011858,1.7375978556687208,0.14408670007391403
0900500011862,1.7035401319893373,0.24021339028062805
0900500011877,1.752423904629818,0.15410178354275553
0900500011881,1.7688723143524294,0.20080982582852236
0900500011896,1.7573717637301383,0.1863296548171031
0900500011909,1.716305093068645,0.23914146837597397
0900500011913,1.6920412095712245,0.34790617785109246
0900500011928,1.6622723644085338,0.525230665276897
0900500011932,1.6066468186071519,0.39840775384255034
0900500011951,1.8099797164421918,0.19548558017429543
0900500011970,1.825149986263123,0.31024877159220415
0900500011985,1.969274020020092,0.2588977566609912
090050001199A,1.7755473901830667,0.2984188836537053
0900500012004,1.8956791722329287,0.2681421447672401
0900500012019,1.6321883761101832,0.408902208756517
0900500012023,1.5528313626373706,0.40275940175307196
0900500012038,1.6319835418798045,0.2696229364268739
0900500012042,1.69740062509404,0.2146638092543354
0900500012057,1.6336597180186285,0.3742474329116469
0900500012061,1.643890063722816,0.3853472195128234
0900500012076,1.6823804707573593,0.25605265593280097
0900500012080,1.752880027162112,0.20273971502374255
0900500012095,1.740661730570996,0.22200644062419553
0900500012108,1.7334673217866574,0.25853926816590306
0900500012112,1.8459411235422052,0.10485873786140226
0900500012127,1.8333602157653077,0.19434376012122018
0900500012131,1.8935180812343055,0.21177309345054912
0900500012146,1.853929990263679,0.13499351128685444
0900500012150,1.8795852706621663,0.13572852690967274
0900500012165,47.48409626570338,0.0038050832954698416
090050001217A,1.6298392326968785,0.3976558274210708
0900500012184,1.60823424924313,0.4299088125012689
0900500012199,1.6190938253726068,0.47427928558043075
0900500012201,1.6405558004756475,0.3496533800234464
0900500012216,1.66483738886701,0.308913358517943
0900500012220,1.7237764193531135,0.2708697725983885
0900500012235,1.875421642750164,0.1396777051004953
090050001224A,1.9560430220554834,0.10056912993958189
0900500012254,2.0247319795474246,0.09748337505921811
0900500012269,2.090658503275875,0.09971995416309525
0900500012273,1.6500102692130338,0.32462471471088056
0900500012288,1.6905070982468535,0.29076784501186875
0900500012292,1.8308321669438574,0.20005887769522715
0900500012305,1.7465083935711057,0.2372878271154681
090050001231A,1.8881957754827017,0.13956969762797095
0900500012324,1.9717408959742242,0.10073940317917779
0900500012339,2.099974099988643,0.0623918916454616
0900500012343,1.82272492599061,0.1681925461746069
0900500012358,2.288722392666923,0.14326769391776747
0900500012362,2.0399917735688864,0.1702094758456369
0900500012377,1.8545417355823963,0.1657813717496638
0900500012381,2.0617830465760876,0.0724474844807373
0900500012396,2.119034924925193,0.08401292323303042
0900500012409,1.8039978201339988,0.18230080571726587
0900500012428,2.0304972644173866,0.049564349481420786
0900500012432,1.7472701077868182,0.16947291836275405
0900500012447,1.678052178144938,0.16652675787595095
0900500012451,1.5926534017742606,0.2368575209884289
0900500012466,1.5172609145748863,0.3099764151113393
0900500012470,1.6115929617626448,0.2003355027913768
0900500012485,1.4997396596580297,0.269195769398716
0900500012536,0.9209633479148162,2.1187477526107807
0900500012574,1.2004524123280786,0.7963487499320202
0900500012593,0.9260543068692445,1.4521819837544487
0900500012606,0.949294973752041,1.8236375262853548
0900500012610,0.9705148481087826,1.6972175230678965
0900500012625,0.9905593170362089,1.5752010804496073
090050001263A,1.4271044509392328,0.5037217626107657
0900500012644,1.389479051529955,0.5664204980777644
0900500012659,1.4065567601376125,0.5680793323315899
0900500012663,3.5754783439270703,0.5213912029794826
0900500012678,1.487755879787592,0.44702176916980857
0900500012682,1.3996959609724882,0.4994149262533387
0900500012697,1.4872382791478747,0.48123381623141526
090050001270A,1.63171133817266,0.22946428952885004
0900500012714,1.5500157950646678,0.2938619399807508
0900500012729,0.9501678253955216,1.8291427538182132
0900500012733,0.9595435053187196,1.746303707116064
0900500012748,1.0073604294779266,1.469637855318824
0900500012752,1.0225916140442606,1.3948559828728182
0900500012767,1.0364599673643056,1.338306330642964
0900500012771,1.0550181937624985,1.280558320173857
0900500012786,1.1857427053346314,0.6718615840987097
0900500012790,1.2453202983989855,0.6229622429600572
0900500012803,1.2894630466775274,0.539510947535382
0900500012822,1.2723077312974294,0.5921633484475507
0900500012837,1.3205153795592262,0.5153089801813057
0900500012841,1.3095673273476187,0.5654499133886093
0900500012856,1.4197733666034906,0.388278161030812
0900500012860,1.4179728997361394,0.3229217573266922
0900500012875,1.4776724621706712,0.20376632765208894
090050001288A,1.5523731166569479,0.40255863886692533
0900500012894,1.4856301553834526,0.4377242059910314
0900500012907,1.7012382911338062,0.24044949173135896
0900500012930,2.0021743540244072,0.23245401967194287
0900500012945,1.7901676882711965,0.27854776668074394
090050001295A,1.8233761420012051,0.2716001411584391
0900500012964,0.9534957860592396,1.3417544939889754
0900500012979,0.9795138332270505,1.2550157589772961
0900500012983,1.0260601201625925,0.9750458100038573
0900500012998,1.041317074011277,1.389222475080836
0900500013017,0.9816081047922319,1.7109743174377574
0900500013055,1.8582927926971284,0.14415655557830742
090050001306A,1.9309929383878988,0.13294395271098444
0900500013074,1.852009477129696,0.17818253249962013
0900500013089,1.0275062197851454,1.3271314832983405
0900500013093,1.0735897565839214,1.1205639016682876
0900500013110,1.4200639476516153,0.31047817813347245
0900500013125,1.6866956466304313,0.13816798733705352
090050001313A,1.5640326960365099,0.135511260581731
0900500013144,1.3448596167164504,0.49606806851586954
0900500013159,1.338158141509727,0.5251471682167107
0900500013163,1.5857720310587837,0.41843673469538967
0900500013178,1.5621301647982793,0.39281470837055116
0900500013182,1.1610900508924242,0.8224078519635386
0900500013197,1.2622667449884086,0.7122450913816911
090050001320A,1.2258166344232497,0.6880079407343502
0900500013214,1.0185222897800963,1.4705059227335657
0900500013229,1.0223339954943225,1.487217476892452
0900500013233,0.9322045812600345,1.8533447056703167
0900500013248,0.921326337183257,1.8972823090029494
0900500013252,0.9669648765273731,1.6390221643056953
0900500013267,0.9798613880566389,1.4547987865454302
0900500013271,1.012191343598292,1.176347081412032
0900500013286,0.9967596009194256,1.2654992282926538
0900500013290,1.5297812342903834,0.26156259774351087
0900500013303,1.4610427795588208,0.2991500887060792
0900500013318,0.8853570920546399,1.7944358670908858
0900500013322,0.9040944955999868,1.6067422552435018
0900500013337,1.6556816129249357,0.3012488386021351
0900500013341,1.6890302947641689,0.2717194739394566
0900500013356,1.41010981522608,0.35902057381306063
0900500013360,1.4826156511739321,0.43795078397225734
0900500013375,1.4598270474444124,0.26392027080435915
090050001338A,1.4309212383053111,0.2563128895486012
0900500013394,1.685326646687587,0.22974033627985693
0900500013407,1.7124952454991524,0.2583984408702
0900500013411,1.0894451381084156,1.1618790519828992
0900500013426,1.1331536913792695,0.971126350639026
0900500013430,0.8643069090755984,2.111989438779088
0900500013445,0.9037618631104153,1.8917677352526627
090060001001A,1.4487849499372967,0.4530844259855607
0900600010024,1.3918264874870896,0.6488162100470292
0900600010039,,
0900600010043,1.3880010694422287,0.6255282062410991
0900600010058,0.13348061056897279,1.4165876789339356
0900600010077,1.3994625354077033,0.5841171587231067
0900600010081,1.3898842999445609,0.5702824279350304
0900600010096,1.380331036596638,0.5791571821455546
0900600010109,,
0900600010128,,
0900600010132,,
0900600010147,1.5710396632537014,
0900600010151,,
